EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 09-11-2016
THESE DATA CAN BE USED FREELY FOR NON-COMMERCIAL RESEARCH PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station RENNES-ST JACQUES, FRANCE (STAID: 322)
Blended and updated with sources:4926 907130 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TN, Q_TN
   322,  4926,19470301,  -16,    0
   322,  4926,19470302,  -49,    0
   322,  4926,19470303,   -8,    0
   322,  4926,19470304,    2,    0
   322,  4926,19470305,   38,    0
   322,  4926,19470306,   10,    0
   322,  4926,19470307,    7,    0
   322,  4926,19470308,  -51,    0
   322,  4926,19470309,    0,    0
   322,  4926,19470310,   20,    0
   322,  4926,19470311,   96,    0
   322,  4926,19470312,   92,    0
   322,  4926,19470313,   58,    0
   322,  4926,19470314,   90,    0
   322,  4926,19470315,   48,    0
   322,  4926,19470316,   68,    0
   322,  4926,19470317,   64,    0
   322,  4926,19470318,   90,    0
   322,  4926,19470319,   70,    0
   322,  4926,19470320,   79,    0
   322,  4926,19470321,  104,    0
   322,  4926,19470322,   75,    0
   322,  4926,19470323,   77,    0
   322,  4926,19470324,   48,    0
   322,  4926,19470325,   -8,    0
   322,  4926,19470326,   56,    0
   322,  4926,19470327,   68,    0
   322,  4926,19470328,   10,    0
   322,  4926,19470329,   94,    0
   322,  4926,19470330,   73,    0
   322,  4926,19470331,   69,    0
   322,  4926,19470401,   56,    0
   322,  4926,19470402,   48,    0
   322,  4926,19470403,   24,    0
   322,  4926,19470404,   60,    0
   322,  4926,19470405,   12,    0
   322,  4926,19470406,  100,    0
   322,  4926,19470407,  110,    0
   322,  4926,19470408,  106,    0
   322,  4926,19470409,   73,    0
   322,  4926,19470410,    1,    0
   322,  4926,19470411,   10,    0
   322,  4926,19470412,   22,    0
   322,  4926,19470413,   16,    0
   322,  4926,19470414,   38,    0
   322,  4926,19470415,   54,    0
   322,  4926,19470416,   51,    0
   322,  4926,19470417,   52,    0
   322,  4926,19470418,   86,    0
   322,  4926,19470419,   63,    0
   322,  4926,19470420,   76,    0
   322,  4926,19470421,   78,    0
   322,  4926,19470422,   72,    0
   322,  4926,19470423,   64,    0
   322,  4926,19470424,   67,    0
   322,  4926,19470425,   40,    0
   322,  4926,19470426,  100,    0
   322,  4926,19470427,   77,    0
   322,  4926,19470428,   70,    0
   322,  4926,19470429,   86,    0
   322,  4926,19470430,   58,    0
   322,  4926,19470501,   24,    0
   322,  4926,19470502,   53,    0
   322,  4926,19470503,   79,    0
   322,  4926,19470504,   63,    0
   322,  4926,19470505,   84,    0
   322,  4926,19470506,   88,    0
   322,  4926,19470507,  109,    0
   322,  4926,19470508,  130,    0
   322,  4926,19470509,  107,    0
   322,  4926,19470510,  104,    0
   322,  4926,19470511,   40,    0
   322,  4926,19470512,  104,    0
   322,  4926,19470513,  121,    0
   322,  4926,19470514,   76,    0
   322,  4926,19470515,   47,    0
   322,  4926,19470516,   98,    0
   322,  4926,19470517,   94,    0
   322,  4926,19470518,  122,    0
   322,  4926,19470519,   56,    0
   322,  4926,19470520,   70,    0
   322,  4926,19470521,   58,    0
   322,  4926,19470522,  104,    0
   322,  4926,19470523,  100,    0
   322,  4926,19470524,   40,    0
   322,  4926,19470525,  100,    0
   322,  4926,19470526,  126,    0
   322,  4926,19470527,   76,    0
   322,  4926,19470528,  143,    0
   322,  4926,19470529,  192,    0
   322,  4926,19470530,  146,    0
   322,  4926,19470531,  151,    0
   322,  4926,19470601,  140,    0
   322,  4926,19470602,  168,    0
   322,  4926,19470603,  159,    0
   322,  4926,19470604,  133,    0
   322,  4926,19470605,  104,    0
   322,  4926,19470606,   83,    0
   322,  4926,19470607,   86,    0
   322,  4926,19470608,   80,    0
   322,  4926,19470609,   93,    0
   322,  4926,19470610,   57,    0
   322,  4926,19470611,   96,    0
   322,  4926,19470612,  136,    0
   322,  4926,19470613,  140,    0
   322,  4926,19470614,   82,    0
   322,  4926,19470615,  121,    0
   322,  4926,19470616,   78,    0
   322,  4926,19470617,   89,    0
   322,  4926,19470618,  149,    0
   322,  4926,19470619,  123,    0
   322,  4926,19470620,  143,    0
   322,  4926,19470621,  138,    0
   322,  4926,19470622,   77,    0
   322,  4926,19470623,   63,    0
   322,  4926,19470624,   88,    0
   322,  4926,19470625,  127,    0
   322,  4926,19470626,  114,    0
   322,  4926,19470627,  165,    0
   322,  4926,19470628,  191,    0
   322,  4926,19470629,  135,    0
   322,  4926,19470630,   92,    0
   322,  4926,19470701,  102,    0
   322,  4926,19470702,   83,    0
   322,  4926,19470703,  103,    0
   322,  4926,19470704,  128,    0
   322,  4926,19470705,  158,    0
   322,  4926,19470706,  130,    0
   322,  4926,19470707,  146,    0
   322,  4926,19470708,   94,    0
   322,  4926,19470709,  116,    0
   322,  4926,19470710,  100,    0
   322,  4926,19470711,  133,    0
   322,  4926,19470712,  103,    0
   322,  4926,19470713,  132,    0
   322,  4926,19470714,  149,    0
   322,  4926,19470715,  148,    0
   322,  4926,19470716,  146,    0
   322,  4926,19470717,  148,    0
   322,  4926,19470718,   96,    0
   322,  4926,19470719,  124,    0
   322,  4926,19470720,   88,    0
   322,  4926,19470721,  118,    0
   322,  4926,19470722,  154,    0
   322,  4926,19470723,  138,    0
   322,  4926,19470724,  140,    0
   322,  4926,19470725,  149,    0
   322,  4926,19470726,  148,    0
   322,  4926,19470727,  201,    0
   322,  4926,19470728,  178,    0
   322,  4926,19470729,  166,    0
   322,  4926,19470730,  154,    0
   322,  4926,19470731,  154,    0
   322,  4926,19470801,  175,    0
   322,  4926,19470802,  200,    0
   322,  4926,19470803,  121,    0
   322,  4926,19470804,  158,    0
   322,  4926,19470805,  134,    0
   322,  4926,19470806,  151,    0
   322,  4926,19470807,  147,    0
   322,  4926,19470808,  130,    0
   322,  4926,19470809,  106,    0
   322,  4926,19470810,  138,    0
   322,  4926,19470811,  145,    0
   322,  4926,19470812,  128,    0
   322,  4926,19470813,  128,    0
   322,  4926,19470814,  167,    0
   322,  4926,19470815,  168,    0
   322,  4926,19470816,  172,    0
   322,  4926,19470817,  170,    0
   322,  4926,19470818,  154,    0
   322,  4926,19470819,  164,    0
   322,  4926,19470820,  183,    0
   322,  4926,19470821,  196,    0
   322,  4926,19470822,  157,    0
   322,  4926,19470823,  178,    0
   322,  4926,19470824,  133,    0
   322,  4926,19470825,  110,    0
   322,  4926,19470826,  130,    0
   322,  4926,19470827,  114,    0
   322,  4926,19470828,  119,    0
   322,  4926,19470829,  117,    0
   322,  4926,19470830,  113,    0
   322,  4926,19470831,  116,    0
   322,  4926,19470901,  109,    0
   322,  4926,19470902,  170,    0
   322,  4926,19470903,  116,    0
   322,  4926,19470904,  112,    0
   322,  4926,19470905,  144,    0
   322,  4926,19470906,  102,    0
   322,  4926,19470907,  148,    0
   322,  4926,19470908,  177,    0
   322,  4926,19470909,   69,    0
   322,  4926,19470910,   64,    0
   322,  4926,19470911,  121,    0
   322,  4926,19470912,  177,    0
   322,  4926,19470913,  164,    0
   322,  4926,19470914,  132,    0
   322,  4926,19470915,  124,    0
   322,  4926,19470916,  171,    0
   322,  4926,19470917,   92,    0
   322,  4926,19470918,  150,    0
   322,  4926,19470919,  174,    0
   322,  4926,19470920,  131,    0
   322,  4926,19470921,  142,    0
   322,  4926,19470922,   82,    0
   322,  4926,19470923,  112,    0
   322,  4926,19470924,   86,    0
   322,  4926,19470925,   48,    0
   322,  4926,19470926,   92,    0
   322,  4926,19470927,  143,    0
   322,  4926,19470928,  108,    0
   322,  4926,19470929,   87,    0
   322,  4926,19470930,   98,    0
   322,  4926,19471001,   44,    0
   322,  4926,19471002,   53,    0
   322,  4926,19471003,   96,    0
   322,  4926,19471004,   16,    0
   322,  4926,19471005,   47,    0
   322,  4926,19471006,  112,    0
   322,  4926,19471007,  106,    0
   322,  4926,19471008,  132,    0
   322,  4926,19471009,  112,    0
   322,  4926,19471010,   86,    0
   322,  4926,19471011,   81,    0
   322,  4926,19471012,   49,    0
   322,  4926,19471013,   56,    0
   322,  4926,19471014,   92,    0
   322,  4926,19471015,   62,    0
   322,  4926,19471016,   72,    0
   322,  4926,19471017,  116,    0
   322,  4926,19471018,  108,    0
   322,  4926,19471019,   62,    0
   322,  4926,19471020,  -15,    0
   322,  4926,19471021,   -8,    0
   322,  4926,19471022,  106,    0
   322,  4926,19471023,   82,    0
   322,  4926,19471024,   97,    0
   322,  4926,19471025,    4,    0
   322,  4926,19471026,   33,    0
   322,  4926,19471027,    1,    0
   322,  4926,19471028,    5,    0
   322,  4926,19471029,  -46,    0
   322,  4926,19471030,  -29,    0
   322,  4926,19471031,  106,    0
   322,  4926,19471101,   36,    0
   322,  4926,19471102,  104,    0
   322,  4926,19471103,   72,    0
   322,  4926,19471104,   79,    0
   322,  4926,19471105,  123,    0
   322,  4926,19471106,   87,    0
   322,  4926,19471107,  -16,    0
   322,  4926,19471108,   74,    0
   322,  4926,19471109,   79,    0
   322,  4926,19471110,  137,    0
   322,  4926,19471111,  122,    0
   322,  4926,19471112,  132,    0
   322,  4926,19471113,   95,    0
   322,  4926,19471114,   52,    0
   322,  4926,19471115,   83,    0
   322,  4926,19471116,   52,    0
   322,  4926,19471117,   48,    0
   322,  4926,19471118,   45,    0
   322,  4926,19471119,  124,    0
   322,  4926,19471120,  120,    0
   322,  4926,19471121,  129,    0
   322,  4926,19471122,  124,    0
   322,  4926,19471123,  149,    0
   322,  4926,19471124,   80,    0
   322,  4926,19471125,   40,    0
   322,  4926,19471126,   19,    0
   322,  4926,19471127,  -32,    0
   322,  4926,19471128,  -22,    0
   322,  4926,19471129,  -20,    0
   322,  4926,19471130,  -43,    0
   322,  4926,19471201,  -32,    0
   322,  4926,19471202,  -30,    0
   322,  4926,19471203,  -30,    0
   322,  4926,19471204,    8,    0
   322,  4926,19471205,   28,    0
   322,  4926,19471206,   44,    0
   322,  4926,19471207,   47,    0
   322,  4926,19471208,   30,    0
   322,  4926,19471209,   37,    0
   322,  4926,19471210,    3,    0
   322,  4926,19471211,   -9,    0
   322,  4926,19471212,  -12,    0
   322,  4926,19471213,   72,    0
   322,  4926,19471214,   62,    0
   322,  4926,19471215,   19,    0
   322,  4926,19471216,   49,    0
   322,  4926,19471217,   70,    0
   322,  4926,19471218,   28,    0
   322,  4926,19471219,  -36,    0
   322,  4926,19471220,    0,    0
   322,  4926,19471221,   63,    0
   322,  4926,19471222,   56,    0
   322,  4926,19471223,   65,    0
   322,  4926,19471224,   63,    0
   322,  4926,19471225,   68,    0
   322,  4926,19471226,   40,    0
   322,  4926,19471227,   54,    0
   322,  4926,19471228,   77,    0
   322,  4926,19471229,   40,    0
   322,  4926,19471230,  -12,    0
   322,  4926,19471231,   -4,    0
   322,  4926,19480101,   54,    0
   322,  4926,19480102,   88,    0
   322,  4926,19480103,  110,    0
   322,  4926,19480104,   73,    0
   322,  4926,19480105,   60,    0
   322,  4926,19480106,   -2,    0
   322,  4926,19480107,   48,    0
   322,  4926,19480108,   47,    0
   322,  4926,19480109,   14,    0
   322,  4926,19480110,   34,    0
   322,  4926,19480111,   40,    0
   322,  4926,19480112,   76,    0
   322,  4926,19480113,   87,    0
   322,  4926,19480114,  120,    0
   322,  4926,19480115,   41,    0
   322,  4926,19480116,   -2,    0
   322,  4926,19480117,  -22,    0
   322,  4926,19480118,   48,    0
   322,  4926,19480119,   11,    0
   322,  4926,19480120,  -10,    0
   322,  4926,19480121,   -2,    0
   322,  4926,19480122,   22,    0
   322,  4926,19480123,   32,    0
   322,  4926,19480124,   14,    0
   322,  4926,19480125,    4,    0
   322,  4926,19480126,   56,    0
   322,  4926,19480127,   40,    0
   322,  4926,19480128,   33,    0
   322,  4926,19480129,   66,    0
   322,  4926,19480130,   77,    0
   322,  4926,19480131,  102,    0
   322,  4926,19480201,   59,    0
   322,  4926,19480202,   82,    0
   322,  4926,19480203,   94,    0
   322,  4926,19480204,   32,    0
   322,  4926,19480205,    3,    0
   322,  4926,19480206,   22,    0
   322,  4926,19480207,   61,    0
   322,  4926,19480208,   92,    0
   322,  4926,19480209,   98,    0
   322,  4926,19480210,   32,    0
   322,  4926,19480211,   78,    0
   322,  4926,19480212,   80,    0
   322,  4926,19480213,   64,    0
   322,  4926,19480214,   64,    0
   322,  4926,19480215,   65,    0
   322,  4926,19480216,   36,    0
   322,  4926,19480217,   19,    0
   322,  4926,19480218,  -24,    0
   322,  4926,19480219,  -50,    0
   322,  4926,19480220,  -72,    0
   322,  4926,19480221, -106,    0
   322,  4926,19480222, -112,    0
   322,  4926,19480223,  -46,    0
   322,  4926,19480224,  -24,    0
   322,  4926,19480225,  -38,    0
   322,  4926,19480226,   -8,    0
   322,  4926,19480227,    2,    0
   322,  4926,19480228,   39,    0
   322,  4926,19480229,   -1,    0
   322,  4926,19480301,   -2,    0
   322,  4926,19480302,   -2,    0
   322,  4926,19480303,    8,    0
   322,  4926,19480304,    4,    0
   322,  4926,19480305,  -12,    0
   322,  4926,19480306,  -12,    0
   322,  4926,19480307,   47,    0
   322,  4926,19480308,  102,    0
   322,  4926,19480309,   34,    0
   322,  4926,19480310,   39,    0
   322,  4926,19480311,   35,    0
   322,  4926,19480312,   19,    0
   322,  4926,19480313,   16,    0
   322,  4926,19480314,   38,    0
   322,  4926,19480315,   56,    0
   322,  4926,19480316,   88,    0
   322,  4926,19480317,  108,    0
   322,  4926,19480318,   96,    0
   322,  4926,19480319,    2,    0
   322,  4926,19480320,   64,    0
   322,  4926,19480321,   62,    0
   322,  4926,19480322,   83,    0
   322,  4926,19480323,   38,    0
   322,  4926,19480324,   24,    0
   322,  4926,19480325,   46,    0
   322,  4926,19480326,   36,    0
   322,  4926,19480327,   81,    0
   322,  4926,19480328,   42,    0
   322,  4926,19480329,   97,    0
   322,  4926,19480330,   68,    0
   322,  4926,19480331,   15,    0
   322,  4926,19480401,   53,    0
   322,  4926,19480402,   58,    0
   322,  4926,19480403,   38,    0
   322,  4926,19480404,   39,    0
   322,  4926,19480405,   58,    0
   322,  4926,19480406,   32,    0
   322,  4926,19480407,   75,    0
   322,  4926,19480408,   87,    0
   322,  4926,19480409,   43,    0
   322,  4926,19480410,   40,    0
   322,  4926,19480411,   74,    0
   322,  4926,19480412,   48,    0
   322,  4926,19480413,   28,    0
   322,  4926,19480414,   42,    0
   322,  4926,19480415,   68,    0
   322,  4926,19480416,   50,    0
   322,  4926,19480417,   24,    0
   322,  4926,19480418,   12,    0
   322,  4926,19480419,   68,    0
   322,  4926,19480420,   87,    0
   322,  4926,19480421,  106,    0
   322,  4926,19480422,   98,    0
   322,  4926,19480423,   57,    0
   322,  4926,19480424,   36,    0
   322,  4926,19480425,   52,    0
   322,  4926,19480426,   64,    0
   322,  4926,19480427,   10,    0
   322,  4926,19480428,   21,    0
   322,  4926,19480429,   62,    0
   322,  4926,19480430,   47,    0
   322,  4926,19480501,   44,    0
   322,  4926,19480502,   60,    0
   322,  4926,19480503,   35,    0
   322,  4926,19480504,   60,    0
   322,  4926,19480505,   90,    0
   322,  4926,19480506,   50,    0
   322,  4926,19480507,   64,    0
   322,  4926,19480508,   80,    0
   322,  4926,19480509,   91,    0
   322,  4926,19480510,  117,    0
   322,  4926,19480511,  118,    0
   322,  4926,19480512,  103,    0
   322,  4926,19480513,   66,    0
   322,  4926,19480514,   79,    0
   322,  4926,19480515,   84,    0
   322,  4926,19480516,  162,    0
   322,  4926,19480517,  147,    0
   322,  4926,19480518,  131,    0
   322,  4926,19480519,  126,    0
   322,  4926,19480520,  114,    0
   322,  4926,19480521,   83,    0
   322,  4926,19480522,   54,    0
   322,  4926,19480523,   52,    0
   322,  4926,19480524,   75,    0
   322,  4926,19480525,   93,    0
   322,  4926,19480526,   85,    0
   322,  4926,19480527,   22,    0
   322,  4926,19480528,   51,    0
   322,  4926,19480529,   94,    0
   322,  4926,19480530,   79,    0
   322,  4926,19480531,   72,    0
   322,  4926,19480601,   54,    0
   322,  4926,19480602,  107,    0
   322,  4926,19480603,   88,    0
